5777,1. White,1. Religious,17,2. High School,4. 30-34,4. Moderate
5778,1. White,1. Religious,9,2. High School,10. 60-64,4. Moderate
5779,3. Hispanic,0. Not Religious,11,3. Some College,2. 21-24,4. Moderate
5780,1. White,1. Religious,3,3. Some College,9. 55-59,4. Moderate
5781,2. Black,1. Religious,1,2. High School,4. 30-34,1. Extremely Liberal
5782,2. Black,1. Religious,21,4. Bachelor's,10. 60-64,4. Moderate
5783,1. White,1. Religious,26,2. High School,9. 55-59,6. Conservative
5784,4. Other,1. Religious,11,5. Graduate Degree,7. 45-49,5. Slightly Conservative
5785,1. White,0. Not Religious,5,3. Some College,2. 21-24,2. Liberal
5786,1. White,1. Religious,11,3. Some College,10. 60-64,3. Slightly Liberal
5787,1. White,1. Religious,22,3. Some College,13. 75+,6. Conservative
5788,1. White,1. Religious,10,4. Bachelor's,3. 25-29,6. Conservative
5789,1. White,1. Religious,,2. High School,11. 65-69,6. Conservative
5790,1. White,1. Religious,2,1. Less than H.S,13. 75+,4. Moderate
5791,3. Hispanic,1. Religious,9,2. High School,1. 17-20,3. Slightly Liberal
5792,2. Black,1. Religious,14,3. Some College,10. 60-64,4. Moderate
5793,4. Other,1. Religious,2,3. Some College,6. 40-44,2. Liberal
5794,1. White,0. Not Religious,23,3. Some College,6. 40-44,5. Slightly Conservative
5795,1. White,1. Religious,25,5. Graduate Degree,6. 40-44,3. Slightly Liberal
5796,1. White,1. Religious,20,1. Less than H.S,13. 75+,6. Conservative
5797,2. Black,0. Not Religious,1,2. High School,2. 21-24,4. Moderate
5798,1. White,1. Religious,17,2. High School,8. 50-54,6. Conservative
5799,3. Hispanic,0. Not Religious,23,3. Some College,7. 45-49,4. Moderate
5800,1. White,0. Not Religious,14,2. High School,3. 25-29,7. Extremely Conservative
5801,1. White,1. Religious,2,3. Some College,9. 55-59,6. Conservative
5802,3. Hispanic,0. Not Religious,17,4. Bachelor's,12. 70-74,4. Moderate
5803,1. White,0. Not Religious,25,4. Bachelor's,9. 55-59,3. Slightly Liberal
5804,1. White,1. Religious,24,5. Graduate Degree,11. 65-69,3. Slightly Liberal
5805,1. White,1. Religious,17,4. Bachelor's,3. 25-29,4. Moderate
5806,4. Other,1. Religious,13,2. High School,11. 65-69,6. Conservative
5807,3. Hispanic,0. Not Religious,3,2. High School,8. 50-54,4. Moderate
5808,3. Hispanic,1. Religious,21,2. High School,7. 45-49,4. Moderate
5809,3. Hispanic,1. Religious,14,4. Bachelor's,9. 55-59,4. Moderate
5810,1. White,1. Religious,,2. High School,8. 50-54,7. Extremely Conservative
5812,1. White,1. Religious,12,3. Some College,6. 40-44,4. Moderate
5813,1. White,1. Religious,9,5. Graduate Degree,3. 25-29,6. Conservative
5814,1. White,1. Religious,11,2. High School,6. 40-44,5. Slightly Conservative
5815,2. Black,1. Religious,11,3. Some College,7. 45-49,2. Liberal
5816,1. White,0. Not Religious,15,5. Graduate Degree,7. 45-49,6. Conservative
5817,3. Hispanic,1. Religious,16,2. High School,12. 70-74,4. Moderate
5818,1. White,0. Not Religious,16,3. Some College,12. 70-74,4. Moderate
5819,1. White,0. Not Religious,18,3. Some College,4. 30-34,2. Liberal
5820,4. Other,1. Religious,15,5. Graduate Degree,3. 25-29,1. Extremely Liberal
5821,1. White,1. Religious,19,3. Some College,7. 45-49,5. Slightly Conservative
5822,3. Hispanic,1. Religious,7,1. Less than H.S,5. 35-39,5. Slightly Conservative
5823,2. Black,1. Religious,1,2. High School,5. 35-39,1. Extremely Liberal
5824,4. Other,0. Not Religious,18,4. Bachelor's,3. 25-29,5. Slightly Conservative
5825,3. Hispanic,1. Religious,15,2. High School,8. 50-54,2. Liberal
5826,1. White,1. Religious,7,1. Less than H.S,10. 60-64,7. Extremely Conservative
5827,1. White,1. Religious,14,1. Less than H.S,13. 75+,6. Conservative
5828,1. White,0. Not Religious,22,2. High School,8. 50-54,6. Conservative
5829,3. Hispanic,0. Not Religious,15,3. Some College,5. 35-39,6. Conservative
5830,1. White,0. Not Religious,18,2. High School,10. 60-64,4. Moderate
5831,2. Black,1. Religious,,1. Less than H.S,9. 55-59,4. Moderate
5832,1. White,1. Religious,23,5. Graduate Degree,7. 45-49,5. Slightly Conservative
5833,1. White,1. Religious,28,5. Graduate Degree,6. 40-44,5. Slightly Conservative
5834,3. Hispanic,1. Religious,20,3. Some College,6. 40-44,6. Conservative
5835,1. White,1. Religious,9,5. Graduate Degree,13. 75+,6. Conservative
5836,1. White,1. Religious,15,3. Some College,12. 70-74,6. Conservative
5837,4. Other,1. Religious,22,4. Bachelor's,8. 50-54,7. Extremely Conservative
5838,1. White,1. Religious,22,5. Graduate Degree,13. 75+,6. Conservative
5839,1. White,0. Not Religious,12,2. High School,8. 50-54,4. Moderate
5840,2. Black,1. Religious,5,3. Some College,11. 65-69,6. Conservative
5841,3. Hispanic,1. Religious,13,2. High School,4. 30-34,4. Moderate
5842,4. Other,1. Religious,16,4. Bachelor's,10. 60-64,4. Moderate
5843,1. White,1. Religious,25,5. Graduate Degree,8. 50-54,4. Moderate
5844,1. White,1. Religious,24,5. Graduate Degree,10. 60-64,4. Moderate
5845,3. Hispanic,1. Religious,3,2. High School,2. 21-24,6. Conservative
5846,2. Black,1. Religious,6,3. Some College,6. 40-44,4. Moderate
5847,1. White,1. Religious,26,3. Some College,7. 45-49,4. Moderate
5848,1. White,1. Religious,24,4. Bachelor's,8. 50-54,5. Slightly Conservative
5849,4. Other,1. Religious,20,3. Some College,4. 30-34,4. Moderate
5850,1. White,1. Religious,18,5. Graduate Degree,7. 45-49,5. Slightly Conservative
5851,2. Black,1. Religious,24,4. Bachelor's,7. 45-49,4. Moderate
5852,2. Black,1. Religious,19,3. Some College,3. 25-29,5. Slightly Conservative
5853,1. White,0. Not Religious,2,2. High School,3. 25-29,4. Moderate
5854,1. White,1. Religious,3,3. Some College,8. 50-54,4. Moderate
5855,1. White,0. Not Religious,1,2. High School,2. 21-24,4. Moderate
5856,1. White,0. Not Religious,21,5. Graduate Degree,9. 55-59,2. Liberal
5857,1. White,1. Religious,12,1. Less than H.S,9. 55-59,5. Slightly Conservative
5858,2. Black,1. Religious,18,3. Some College,8. 50-54,2. Liberal
5859,2. Black,1. Religious,3,2. High School,10. 60-64,6. Conservative
5860,1. White,1. Religious,12,2. High School,7. 45-49,6. Conservative
5861,1. White,0. Not Religious,15,4. Bachelor's,5. 35-39,3. Slightly Liberal
5862,2. Black,1. Religious,22,4. Bachelor's,8. 50-54,2. Liberal
5863,1. White,1. Religious,5,2. High School,3. 25-29,4. Moderate
5864,1. White,0. Not Religious,15,4. Bachelor's,3. 25-29,3. Slightly Liberal
5865,1. White,0. Not Religious,18,5. Graduate Degree,4. 30-34,2. Liberal
5866,1. White,1. Religious,8,2. High School,12. 70-74,4. Moderate
5867,1. White,1. Religious,,2. High School,7. 45-49,4. Moderate
5868,1. White,1. Religious,13,4. Bachelor's,2. 21-24,3. Slightly Liberal
5869,2. Black,1. Religious,3,3. Some College,1. 17-20,3. Slightly Liberal
5870,1. White,1. Religious,22,3. Some College,2. 21-24,7. Extremely Conservative
5871,1. White,1. Religious,,2. High School,9. 55-59,6. Conservative
5872,1. White,0. Not Religious,1,2. High School,7. 45-49,4. Moderate
5873,3. Hispanic,1. Religious,1,1. Less than H.S,8. 50-54,4. Moderate
5874,3. Hispanic,0. Not Religious,1,2. High School,1. 17-20,3. Slightly Liberal
5875,2. Black,1. Religious,12,3. Some College,4. 30-34,4. Moderate
5876,1. White,1. Religious,2,1. Less than H.S,7. 45-49,2. Liberal
5877,1. White,1. Religious,24,4. Bachelor's,7. 45-49,3. Slightly Liberal
5878,1. White,1. Religious,1,,8. 50-54,6. Conservative
5879,1. White,0. Not Religious,27,3. Some College,7. 45-49,3. Slightly Liberal
5880,1. White,0. Not Religious,1,2. High School,2. 21-24,6. Conservative
5881,3. Hispanic,1. Religious,5,2. High School,11. 65-69,2. Liberal
5882,1. White,1. Religious,17,5. Graduate Degree,8. 50-54,5. Slightly Conservative
5883,3. Hispanic,0. Not Religious,9,2. High School,2. 21-24,4. Moderate
5884,1. White,1. Religious,22,3. Some College,9. 55-59,6. Conservative
5885,1. White,0. Not Religious,2,4. Bachelor's,2. 21-24,4. Moderate
5886,1. White,1. Religious,19,2. High School,3. 25-29,4. Moderate
5887,4. Other,0. Not Religious,23,2. High School,2. 21-24,3. Slightly Liberal
5888,2. Black,0. Not Religious,,4. Bachelor's,4. 30-34,2. Liberal
5889,1. White,1. Religious,10,2. High School,13. 75+,4. Moderate
5890,3. Hispanic,0. Not Religious,1,3. Some College,2. 21-24,6. Conservative
5891,2. Black,0. Not Religious,18,3. Some College,6. 40-44,4. Moderate
5892,2. Black,1. Religious,24,4. Bachelor's,6. 40-44,4. Moderate
5893,1. White,1. Religious,28,3. Some College,9. 55-59,6. Conservative
5894,1. White,1. Religious,2,2. High School,13. 75+,4. Moderate
5895,1. White,1. Religious,26,4. Bachelor's,7. 45-49,4. Moderate
5896,1. White,1. Religious,22,5. Graduate Degree,5. 35-39,4. Moderate
5897,1. White,1. Religious,24,2. High School,7. 45-49,5. Slightly Conservative
5898,3. Hispanic,0. Not Religious,4,2. High School,13. 75+,4. Moderate
5899,1. White,1. Religious,12,2. High School,9. 55-59,6. Conservative
5900,1. White,0. Not Religious,28,5. Graduate Degree,8. 50-54,4. Moderate
5901,4. Other,1. Religious,25,3. Some College,7. 45-49,6. Conservative
5902,1. White,1. Religious,9,4. Bachelor's,2. 21-24,6. Conservative
5903,4. Other,0. Not Religious,2,1. Less than H.S,1. 17-20,6. Conservative
5904,3. Hispanic,0. Not Religious,1,1. Less than H.S,7. 45-49,3. Slightly Liberal
5905,2. Black,1. Religious,19,5. Graduate Degree,5. 35-39,4. Moderate
5906,3. Hispanic,0. Not Religious,12,2. High School,10. 60-64,4. Moderate
5907,2. Black,1. Religious,19,3. Some College,11. 65-69,6. Conservative
5908,1. White,0. Not Religious,14,3. Some College,4. 30-34,2. Liberal
5909,1. White,0. Not Religious,1,2. High School,6. 40-44,4. Moderate
5910,1. White,1. Religious,25,4. Bachelor's,6. 40-44,3. Slightly Liberal
5911,1. White,1. Religious,23,3. Some College,6. 40-44,2. Liberal
5912,1. White,1. Religious,27,5. Graduate Degree,9. 55-59,4. Moderate
5913,3. Hispanic,1. Religious,1,3. Some College,4. 30-34,4. Moderate
5914,2. Black,1. Religious,1,1. Less than H.S,7. 45-49,4. Moderate
5915,1. White,1. Religious,14,2. High School,1. 17-20,6. Conservative
5916,3. Hispanic,1. Religious,12,1. Less than H.S,6. 40-44,3. Slightly Liberal
5917,1. White,1. Religious,19,5. Graduate Degree,4. 30-34,4. Moderate
5918,2. Black,1. Religious,9,3. Some College,6. 40-44,2. Liberal
5919,1. White,0. Not Religious,9,2. High School,4. 30-34,4. Moderate
5920,1. White,1. Religious,15,3. Some College,4. 30-34,6. Conservative
5921,2. Black,1. Religious,5,3. Some College,10. 60-64,3. Slightly Liberal
5922,4. Other,0. Not Religious,11,2. High School,3. 25-29,1. Extremely Liberal
5923,2. Black,1. Religious,22,4. Bachelor's,10. 60-64,3. Slightly Liberal
5924,1. White,1. Religious,5,5. Graduate Degree,10. 60-64,3. Slightly Liberal
5925,3. Hispanic,1. Religious,12,1. Less than H.S,2. 21-24,1. Extremely Liberal
5926,1. White,0. Not Religious,22,5. Graduate Degree,3. 25-29,2. Liberal
5927,1. White,1. Religious,16,3. Some College,12. 70-74,4. Moderate
5928,1. White,1. Religious,6,3. Some College,10. 60-64,4. Moderate
5929,1. White,1. Religious,12,2. High School,12. 70-74,4. Moderate
5930,1. White,0. Not Religious,1,4. Bachelor's,4. 30-34,3. Slightly Liberal
5931,1. White,1. Religious,,3. Some College,5. 35-39,6. Conservative
5932,1. White,1. Religious,11,2. High School,12. 70-74,4. Moderate
5933,1. White,0. Not Religious,1,4. Bachelor's,4. 30-34,2. Liberal
5934,1. White,1. Religious,15,2. High School,5. 35-39,4. Moderate
5935,1. White,1. Religious,26,4. Bachelor's,9. 55-59,6. Conservative
5936,1. White,0. Not Religious,25,4. Bachelor's,7. 45-49,2. Liberal
5937,1. White,1. Religious,1,2. High School,9. 55-59,4. Moderate
5938,4. Other,1. Religious,12,5. Graduate Degree,3. 25-29,4. Moderate
5939,4. Other,1. Religious,15,4. Bachelor's,11. 65-69,5. Slightly Conservative
5940,2. Black,1. Religious,11,4. Bachelor's,6. 40-44,3. Slightly Liberal
5941,4. Other,1. Religious,1,3. Some College,5. 35-39,4. Moderate
5942,1. White,1. Religious,3,2. High School,9. 55-59,4. Moderate
5943,1. White,1. Religious,1,1. Less than H.S,10. 60-64,4. Moderate
5944,1. White,1. Religious,5,3. Some College,8. 50-54,7. Extremely Conservative
5945,1. White,1. Religious,15,2. High School,11. 65-69,6. Conservative
5946,1. White,0. Not Religious,8,2. High School,8. 50-54,4. Moderate
5947,1. White,0. Not Religious,5,2. High School,9. 55-59,4. Moderate
5948,3. Hispanic,1. Religious,28,4. Bachelor's,11. 65-69,4. Moderate
5949,1. White,1. Religious,1,3. Some College,8. 50-54,6. Conservative
5950,1. White,1. Religious,20,3. Some College,9. 55-59,6. Conservative
5951,3. Hispanic,1. Religious,9,1. Less than H.S,4. 30-34,2. Liberal
5952,1. White,1. Religious,11,3. Some College,11. 65-69,4. Moderate
5953,2. Black,0. Not Religious,28,3. Some College,1. 17-20,4. Moderate
5954,2. Black,1. Religious,4,3. Some College,11. 65-69,4. Moderate
5955,1. White,0. Not Religious,6,3. Some College,6. 40-44,2. Liberal
5956,1. White,1. Religious,15,3. Some College,6. 40-44,5. Slightly Conservative
5957,2. Black,1. Religious,12,4. Bachelor's,5. 35-39,4. Moderate
5958,1. White,1. Religious,13,4. Bachelor's,3. 25-29,6. Conservative
5959,4. Other,1. Religious,1,2. High School,7. 45-49,4. Moderate
5960,1. White,0. Not Religious,9,3. Some College,1. 17-20,7. Extremely Conservative
5961,2. Black,1. Religious,,4. Bachelor's,8. 50-54,5. Slightly Conservative
5962,2. Black,1. Religious,9,2. High School,11. 65-69,4. Moderate
5963,1. White,0. Not Religious,20,5. Graduate Degree,9. 55-59,5. Slightly Conservative
5964,1. White,1. Religious,18,3. Some College,11. 65-69,3. Slightly Liberal
5965,3. Hispanic,1. Religious,17,3. Some College,5. 35-39,5. Slightly Conservative
5966,2. Black,1. Religious,1,2. High School,8. 50-54,4. Moderate
5967,1. White,1. Religious,20,3. Some College,6. 40-44,6. Conservative
5968,2. Black,1. Religious,12,3. Some College,2. 21-24,4. Moderate
5969,3. Hispanic,0. Not Religious,7,2. High School,9. 55-59,4. Moderate
5970,1. White,1. Religious,4,4. Bachelor's,12. 70-74,4. Moderate
5971,1. White,1. Religious,17,1. Less than H.S,7. 45-49,3. Slightly Liberal
5972,1. White,1. Religious,24,4. Bachelor's,8. 50-54,2. Liberal
5973,1. White,0. Not Religious,20,4. Bachelor's,8. 50-54,5. Slightly Conservative
5974,1. White,1. Religious,20,3. Some College,4. 30-34,4. Moderate
5975,4. Other,1. Religious,21,4. Bachelor's,3. 25-29,5. Slightly Conservative
5976,1. White,0. Not Religious,22,3. Some College,10. 60-64,2. Liberal
5977,3. Hispanic,0. Not Religious,13,5. Graduate Degree,9. 55-59,3. Slightly Liberal
5978,1. White,0. Not Religious,16,3. Some College,3. 25-29,4. Moderate
5979,4. Other,1. Religious,7,5. Graduate Degree,5. 35-39,6. Conservative
5980,1. White,1. Religious,18,4. Bachelor's,6. 40-44,5. Slightly Conservative
5981,1. White,1. Religious,21,4. Bachelor's,13. 75+,5. Slightly Conservative
5982,2. Black,1. Religious,18,3. Some College,10. 60-64,2. Liberal
5983,4. Other,0. Not Religious,1,1. Less than H.S,3. 25-29,4. Moderate
5984,1. White,1. Religious,21,2. High School,6. 40-44,4. Moderate
5985,3. Hispanic,0. Not Religious,20,3. Some College,4. 30-34,5. Slightly Conservative
5986,2. Black,1. Religious,11,3. Some College,7. 45-49,7. Extremely Conservative
5987,1. White,1. Religious,14,4. Bachelor's,7. 45-49,6. Conservative
5988,1. White,0. Not Religious,27,5. Graduate Degree,5. 35-39,2. Liberal
5989,1. White,1. Religious,10,2. High School,6. 40-44,4. Moderate
5990,1. White,1. Religious,9,4. Bachelor's,9. 55-59,4. Moderate
5991,1. White,1. Religious,22,4. Bachelor's,4. 30-34,6. Conservative
5992,1. White,0. Not Religious,21,2. High School,8. 50-54,4. Moderate
5993,1. White,1. Religious,9,4. Bachelor's,5. 35-39,3. Slightly Liberal
5994,1. White,0. Not Religious,18,5. Graduate Degree,4. 30-34,5. Slightly Conservative
5995,1. White,1. Religious,16,3. Some College,7. 45-49,5. Slightly Conservative
5996,2. Black,0. Not Religious,19,1. Less than H.S,8. 50-54,4. Moderate
5997,3. Hispanic,1. Religious,13,4. Bachelor's,6. 40-44,2. Liberal
5998,1. White,1. Religious,17,3. Some College,5. 35-39,4. Moderate
5999,1. White,1. Religious,15,4. Bachelor's,4. 30-34,4. Moderate
6000,2. Black,0. Not Religious,1,3. Some College,7. 45-49,4. Moderate
6001,4. Other,1. Religious,14,2. High School,5. 35-39,4. Moderate
6002,3. Hispanic,1. Religious,1,2. High School,3. 25-29,5. Slightly Conservative
6003,1. White,1. Religious,12,4. Bachelor's,5. 35-39,7. Extremely Conservative
6004,1. White,0. Not Religious,12,5. Graduate Degree,8. 50-54,5. Slightly Conservative
6005,1. White,1. Religious,25,4. Bachelor's,10. 60-64,7. Extremely Conservative
6006,2. Black,1. Religious,17,5. Graduate Degree,11. 65-69,4. Moderate
6007,3. Hispanic,1. Religious,10,5. Graduate Degree,12. 70-74,4. Moderate
6008,1. White,0. Not Religious,4,3. Some College,10. 60-64,4. Moderate
6009,1. White,0. Not Religious,7,4. Bachelor's,4. 30-34,3. Slightly Liberal
6010,1. White,1. Religious,4,2. High School,9. 55-59,5. Slightly Conservative
6011,1. White,0. Not Religious,22,3. Some College,1. 17-20,4. Moderate
6012,3. Hispanic,1. Religious,26,3. Some College,10. 60-64,4. Moderate
6013,1. White,0. Not Religious,23,5. Graduate Degree,8. 50-54,3. Slightly Liberal
6014,1. White,1. Religious,21,4. Bachelor's,13. 75+,6. Conservative
6015,1. White,0. Not Religious,24,3. Some College,9. 55-59,4. Moderate
6016,1. White,1. Religious,1,3. Some College,6. 40-44,6. Conservative
6017,1. White,1. Religious,21,4. Bachelor's,3. 25-29,6. Conservative
6018,1. White,1. Religious,3,4. Bachelor's,8. 50-54,5. Slightly Conservative
6019,1. White,0. Not Religious,9,3. Some College,11. 65-69,5. Slightly Conservative
6020,1. White,1. Religious,7,3. Some College,10. 60-64,4. Moderate
6021,1. White,0. Not Religious,1,2. High School,1. 17-20,1. Extremely Liberal
6022,1. White,1. Religious,7,3. Some College,4. 30-34,4. Moderate
6023,1. White,1. Religious,1,4. Bachelor's,10. 60-64,5. Slightly Conservative
6024,3. Hispanic,1. Religious,13,1. Less than H.S,1. 17-20,
6025,2. Black,1. Religious,7,2. High School,1. 17-20,4. Moderate
6026,2. Black,1. Religious,8,1. Less than H.S,12. 70-74,6. Conservative
6027,2. Black,0. Not Religious,1,3. Some College,2. 21-24,1. Extremely Liberal
6028,1. White,0. Not Religious,,3. Some College,1. 17-20,2. Liberal
6029,1. White,0. Not Religious,14,3. Some College,2. 21-24,3. Slightly Liberal
6030,1. White,0. Not Religious,16,4. Bachelor's,10. 60-64,2. Liberal
6031,2. Black,1. Religious,1,3. Some College,6. 40-44,6. Conservative
6032,1. White,1. Religious,26,4. Bachelor's,8. 50-54,2. Liberal
6033,1. White,0. Not Religious,20,2. High School,4. 30-34,6. Conservative
6034,1. White,1. Religious,11,4. Bachelor's,9. 55-59,3. Slightly Liberal
6035,3. Hispanic,1. Religious,24,5. Graduate Degree,6. 40-44,2. Liberal
6036,4. Other,0. Not Religious,19,4. Bachelor's,4. 30-34,2. Liberal
6037,2. Black,0. Not Religious,1,1. Less than H.S,5. 35-39,4. Moderate
6038,1. White,1. Religious,24,5. Graduate Degree,9. 55-59,6. Conservative
6039,1. White,1. Religious,17,2. High School,3. 25-29,6. Conservative
6040,1. White,0. Not Religious,22,3. Some College,7. 45-49,5. Slightly Conservative
6041,1. White,1. Religious,14,3. Some College,11. 65-69,5. Slightly Conservative
6042,1. White,0. Not Religious,18,4. Bachelor's,8. 50-54,3. Slightly Liberal
6043,1. White,,,,9. 55-59,4. Moderate
6044,1. White,1. Religious,26,4. Bachelor's,4. 30-34,5. Slightly Conservative
6045,1. White,0. Not Religious,22,4. Bachelor's,5. 35-39,3. Slightly Liberal
6046,1. White,1. Religious,10,2. High School,9. 55-59,6. Conservative
6047,1. White,1. Religious,10,2. High School,4. 30-34,4. Moderate
6048,1. White,1. Religious,25,4. Bachelor's,11. 65-69,6. Conservative
6049,1. White,1. Religious,16,5. Graduate Degree,3. 25-29,3. Slightly Liberal
6050,3. Hispanic,1. Religious,1,4. Bachelor's,4. 30-34,5. Slightly Conservative
6051,1. White,1. Religious,11,3. Some College,3. 25-29,6. Conservative
6052,4. Other,0. Not Religious,18,4. Bachelor's,11. 65-69,5. Slightly Conservative
6053,4. Other,1. Religious,21,5. Graduate Degree,12. 70-74,6. Conservative
6054,4. Other,1. Religious,21,4. Bachelor's,7. 45-49,3. Slightly Liberal
6055,1. White,1. Religious,10,5. Graduate Degree,13. 75+,4. Moderate
6056,1. White,0. Not Religious,23,5. Graduate Degree,12. 70-74,3. Slightly Liberal
6057,2. Black,1. Religious,27,4. Bachelor's,10. 60-64,2. Liberal
6058,1. White,1. Religious,15,2. High School,12. 70-74,4. Moderate
6059,1. White,1. Religious,11,3. Some College,12. 70-74,6. Conservative
6060,2. Black,1. Religious,5,2. High School,8. 50-54,3. Slightly Liberal
6061,1. White,0. Not Religious,12,3. Some College,13. 75+,3. Slightly Liberal
6062,3. Hispanic,1. Religious,13,3. Some College,6. 40-44,7. Extremely Conservative
6063,3. Hispanic,1. Religious,21,5. Graduate Degree,5. 35-39,4. Moderate
6064,2. Black,1. Religious,19,2. High School,9. 55-59,4. Moderate
6065,1. White,1. Religious,12,5. Graduate Degree,9. 55-59,6. Conservative
6066,1. White,1. Religious,12,3. Some College,11. 65-69,6. Conservative
6067,1. White,0. Not Religious,23,3. Some College,2. 21-24,2. Liberal
6068,3. Hispanic,1. Religious,6,2. High School,3. 25-29,4. Moderate
6069,4. Other,1. Religious,1,3. Some College,7. 45-49,5. Slightly Conservative
6070,3. Hispanic,1. Religious,1,3. Some College,7. 45-49,4. Moderate
6071,2. Black,1. Religious,13,2. High School,11. 65-69,4. Moderate
6072,1. White,1. Religious,1,3. Some College,4. 30-34,6. Conservative
6073,1. White,0. Not Religious,13,2. High School,13. 75+,4. Moderate
6074,1. White,1. Religious,11,3. Some College,11. 65-69,6. Conservative
6075,1. White,1. Religious,19,5. Graduate Degree,9. 55-59,7. Extremely Conservative
6076,3. Hispanic,1. Religious,10,2. High School,2. 21-24,3. Slightly Liberal
6077,3. Hispanic,0. Not Religious,9,3. Some College,4. 30-34,4. Moderate
6078,1. White,0. Not Religious,15,4. Bachelor's,4. 30-34,3. Slightly Liberal
6079,1. White,0. Not Religious,13,3. Some College,10. 60-64,4. Moderate
6080,2. Black,1. Religious,3,2. High School,5. 35-39,4. Moderate
6081,1. White,1. Religious,25,4. Bachelor's,9. 55-59,5. Slightly Conservative
6082,1. White,0. Not Religious,1,4. Bachelor's,3. 25-29,4. Moderate
6083,1. White,1. Religious,21,3. Some College,3. 25-29,2. Liberal
6084,1. White,0. Not Religious,15,5. Graduate Degree,3. 25-29,3. Slightly Liberal
6085,1. White,0. Not Religious,19,5. Graduate Degree,12. 70-74,2. Liberal
6086,1. White,1. Religious,15,5. Graduate Degree,6. 40-44,5. Slightly Conservative
6087,3. Hispanic,1. Religious,13,2. High School,8. 50-54,4. Moderate
6088,3. Hispanic,1. Religious,3,1. Less than H.S,5. 35-39,4. Moderate
6089,1. White,1. Religious,12,3. Some College,10. 60-64,6. Conservative
6090,1. White,1. Religious,26,5. Graduate Degree,11. 65-69,2. Liberal
6091,1. White,0. Not Religious,21,5. Graduate Degree,11. 65-69,1. Extremely Liberal
6092,,0. Not Religious,,2. High School,6. 40-44,
6093,4. Other,1. Religious,26,4. Bachelor's,6. 40-44,5. Slightly Conservative
6094,1. White,1. Religious,7,3. Some College,12. 70-74,6. Conservative
6095,1. White,1. Religious,14,2. High School,10. 60-64,6. Conservative
6096,1. White,1. Religious,24,4. Bachelor's,9. 55-59,4. Moderate
6097,1. White,0. Not Religious,24,2. High School,9. 55-59,3. Slightly Liberal
6098,1. White,1. Religious,25,5. Graduate Degree,7. 45-49,5. Slightly Conservative
6099,1. White,1. Religious,16,2. High School,9. 55-59,5. Slightly Conservative
6100,1. White,0. Not Religious,23,3. Some College,6. 40-44,4. Moderate
6101,3. Hispanic,1. Religious,13,3. Some College,8. 50-54,3. Slightly Liberal
6102,4. Other,0. Not Religious,21,5. Graduate Degree,8. 50-54,3. Slightly Liberal
6103,1. White,1. Religious,15,3. Some College,12. 70-74,4. Moderate
6104,2. Black,1. Religious,13,2. High School,10. 60-64,4. Moderate
6105,2. Black,1. Religious,7,2. High School,10. 60-64,4. Moderate
6106,1. White,0. Not Religious,17,1. Less than H.S,13. 75+,4. Moderate
6107,2. Black,0. Not Religious,28,5. Graduate Degree,12. 70-74,3. Slightly Liberal
6108,2. Black,1. Religious,2,5. Graduate Degree,2. 21-24,2. Liberal
6109,2. Black,1. Religious,23,3. Some College,9. 55-59,4. Moderate
6110,1. White,1. Religious,20,5. Graduate Degree,9. 55-59,4. Moderate
6111,1. White,1. Religious,11,1. Less than H.S,8. 50-54,4. Moderate
6112,1. White,1. Religious,21,4. Bachelor's,3. 25-29,4. Moderate
6113,1. White,0. Not Religious,25,4. Bachelor's,5. 35-39,
6114,3. Hispanic,1. Religious,20,2. High School,8. 50-54,3. Slightly Liberal
6115,3. Hispanic,1. Religious,9,1. Less than H.S,10. 60-64,3. Slightly Liberal
6116,3. Hispanic,1. Religious,23,1. Less than H.S,7. 45-49,4. Moderate
6117,1. White,0. Not Religious,24,4. Bachelor's,11. 65-69,4. Moderate
6118,3. Hispanic,1. Religious,24,3. Some College,6. 40-44,1. Extremely Liberal
6119,1. White,1. Religious,12,4. Bachelor's,5. 35-39,4. Moderate
6120,1. White,0. Not Religious,18,4. Bachelor's,11. 65-69,3. Slightly Liberal
6121,3. Hispanic,1. Religious,18,3. Some College,8. 50-54,6. Conservative
6122,1. White,0. Not Religious,9,2. High School,5. 35-39,4. Moderate
6123,2. Black,1. Religious,1,1. Less than H.S,2. 21-24,3. Slightly Liberal
6124,1. White,1. Religious,1,3. Some College,6. 40-44,6. Conservative
6125,3. Hispanic,1. Religious,1,1. Less than H.S,3. 25-29,2. Liberal
6126,2. Black,1. Religious,2,3. Some College,6. 40-44,2. Liberal
6127,1. White,0. Not Religious,19,4. Bachelor's,11. 65-69,3. Slightly Liberal
6128,1. White,0. Not Religious,11,1. Less than H.S,1. 17-20,4. Moderate
6129,1. White,1. Religious,14,3. Some College,4. 30-34,4. Moderate
6130,1. White,0. Not Religious,23,2. High School,6. 40-44,4. Moderate
6131,1. White,1. Religious,4,3. Some College,12. 70-74,7. Extremely Conservative
6132,1. White,0. Not Religious,26,4. Bachelor's,8. 50-54,5. Slightly Conservative
6133,1. White,1. Religious,7,2. High School,8. 50-54,6. Conservative
6134,3. Hispanic,1. Religious,1,2. High School,2. 21-24,6. Conservative
6135,3. Hispanic,0. Not Religious,5,3. Some College,13. 75+,5. Slightly Conservative
6136,3. Hispanic,1. Religious,12,2. High School,7. 45-49,4. Moderate
6137,3. Hispanic,0. Not Religious,25,4. Bachelor's,7. 45-49,1. Extremely Liberal
